Date,Open,High,Low,Close,Adj Close,Volume
2015-07-23,720000,752000,714000,752000,741419.375,66912
2015-07-24,752000,758000,737000,749000,738461.5625,46890
2015-07-27,846000,858000,826000,855000,842970.125,278513
2015-07-28,847000,860000,834000,855000,842970.125,105497
2015-07-29,862000,862000,840000,846000,834096.8125,70174
2015-07-30,846000,856000,839000,852000,840012.4375,63684
2015-07-31,858000,860000,840000,857000,844942.0625,63548
2015-08-03,853000,869000,850000,861000,848885.75,46997
2015-08-04,870000,870000,851000,858000,845927.9375,43682
2015-08-05,858000,888000,857000,867000,854801.3125,47771
2015-08-06,872000,880000,843000,862000,849871.6875,61063
2015-08-07,869000,899000,861000,888000,875505.875,68409
2015-08-10,890000,896000,870000,877000,864660.625,47454
2015-08-11,880000,883000,811000,829000,817336,104259
2015-08-12,811000,827000,753000,802000,790715.875,117908
2015-08-13,790000,833000,789000,823000,811420.4375,81264
2015-08-14,823000,823000,823000,823000,811420.4375,0
2015-08-17,831000,846000,812000,839000,827195.3125,63704
2015-08-18,841000,841000,791000,802000,790715.875,45618
2015-08-19,791000,801000,764000,794000,782828.4375,69244
2015-08-20,778000,788000,771000,780000,769025.4375,42873
2015-08-21,763000,780000,740000,770000,759166.125,51735
2015-08-24,763000,780000,748000,762000,751278.6875,47527
2015-08-25,762000,764000,734000,756000,745363.0625,70680
2015-08-26,760000,794000,746000,788000,776912.875,88812
2015-08-27,795000,842000,795000,836000,824237.5,75006
2015-08-28,840000,841000,812000,817000,805504.8125,48366
2015-08-31,822000,824000,797000,802000,790715.875,37875
2015-09-01,795000,811000,766000,770000,759166.125,58705
2015-09-02,758000,790000,758000,783000,771983.1875,37086
2015-09-03,784000,790000,760000,780000,769025.4375,40192
2015-09-04,780000,781000,741000,765000,754236.4375,43049
2015-09-07,763000,763000,740000,749000,738461.5625,46854
2015-09-08,747000,757000,721000,733000,722686.75,39820
2015-09-09,742000,800000,742000,774000,763109.8125,87491
2015-09-10,766000,807000,758000,803000,791701.8125,60393
2015-09-11,791000,807000,786000,795000,783814.375,30328
